Image,Degradation_Percentage
IMG20240615103626.jpg,0.11790403106508875
IMG20240615103628.jpg,0.11627064842209071
IMG20240615103634.jpg,0.1399701060157791
IMG20240615103636.jpg,0.1481986563116371
IMG20240615103644.jpg,0.12015378451676528
IMG20240615103646.jpg,0.10897435897435898
IMG20240615103650.jpg,0.1362256533530572
IMG20240615103719.jpg,0.06430288461538461
IMG20240615103722.jpg,0.08237025394477318
IMG20240615103732.jpg,0.054348496055226826
